model,rmse,TEmax,TEmaxt,MImax,TE0,TE1,TE2,TE3,TE4,TE5,TE6,TE7,TE8,MI0,MI1,MI2,MI3,MI4,MI5,MI6,MI7,MI8,corr0,corr1,corr2,corr3,corr4,corr5,corr6,corr7,corr8,MImaxt,replicate,sink,source,site
observed,0,0.0957427325787132,2,0.0521587502171633,0.0605698318083559,0.072060429357877,0.0957427325787132,0.0899998339611562,0.0813560419131115,0.0879451685038515,0.0866579050452706,0.0855750612409168,0.086403779124923,0.0348886430154658,0.0474027162359284,0.0521587502171633,0.041803865648427,0.0303039633139075,0.0316804605606557,0.0294953006451806,0.0235106702462548,0.0231122010008979,-0.2313918817225169,-0.3446350668529312,-0.3817957836802065,-0.3201095201176749,-0.2441176952940941,-0.1820054080785753,-0.1652983517093141,-0.1656598384121725,-0.1609997516791251,2,0,do_min,tmmx,01473499
observed,0,0.0785009741796714,2,0.0539829667295609,0.0589031095068739,0.0616054956275048,0.0785009741796714,0.0756478953004304,0.0701086489485416,0.0642261635445105,0.068170697173558,0.0781273558691858,0.0731315464732045,0.0323275737441241,0.0483593306342185,0.0539829667295609,0.0457203944772309,0.0342097492587214,0.0269201434734779,0.0244710667878488,0.0264580490082713,0.0255816237737463,-0.2069743516518289,-0.3347052115198429,-0.380408791727816,-0.3276255361448695,-0.2489157110803003,-0.1940058456011777,-0.1635375988082197,-0.1592821411219721,-0.1677432501125073,2,0,do_mean,tmmx,01473499
observed,0,0.0972360287293641,2,0.0468039472828791,0.058896574434594,0.0760260381448224,0.0972360287293641,0.089737042857191,0.0783422118577799,0.0765099480501378,0.0513683885923967,0.0802457743062594,0.0793397502833605,0.0210741101910795,0.0373970319354749,0.0468039472828791,0.0452902986572456,0.0321114456786566,0.0239197893810022,0.0268396242454477,0.0238994584290018,0.0252845139652004,-0.1457612363880782,-0.2586806199727385,-0.3041294294465511,-0.2708671684753901,-0.2046943709214516,-0.1601215409443722,-0.129563558929302,-0.1258529012866086,-0.1365250201400686,2,0,do_max,tmmx,01473499
observed,0,0.1221790047408259,2,0.0979267641564649,0.0484290922508027,0.0814548565333965,0.1221790047408259,0.1097776815871961,0.0822174254326451,0.0684653469288484,0.0621174007260315,0.0569824814325871,0.0633181598374643,0.0265342623307621,0.0602747043850694,0.0979267641564649,0.088858045291079,0.0622259850657921,0.0444290102384901,0.034677063966579,0.0289408484865794,0.0230832709032807,-0.2292410566125373,-0.4248567332564171,-0.535869961050288,-0.5057304308910024,-0.4239370456117849,-0.3454768626708759,-0.2763262299689855,-0.216566752447734,-0.1751160267744353,2,0,do_min,tmmx,01473500
observed,0,0.1345589230179808,2,0.0896975025425176,0.0486754166060605,0.0803665006421348,0.1345589230179808,0.1185938847091633,0.0976223798786474,0.0853407852308168,0.0789102563655111,0.0761361002456951,0.0716571890890057,0.0185263010586807,0.050630236427071,0.0896975025425176,0.0824862322083098,0.0579796135371717,0.0444559548313344,0.0352601282529761,0.0267429943030222,0.0227732212660231,-0.0998143529838329,-0.3026342521560786,-0.4590250476776243,-0.4560622444461887,-0.3822950262654677,-0.3139582765899678,-0.2489419746006965,-0.1898416420126925,-0.1516415241806763,2,0,do_mean,tmmx,01473500
observed,0,0.0934119151955522,2,0.049223032144462,0.0444565208865695,0.055411678779598,0.0934119151955522,0.0902444759690962,0.0753532656100048,0.0791334816988568,0.0784625075160135,0.0745481424991905,0.0756021797329279,0.0174109195562045,0.0268416808986809,0.049223032144462,0.047463247734107,0.0347613735364845,0.030185589869616,0.0322510529423863,0.0215837100220372,0.0223884277336426,0.0163984032628238,-0.1143939571787379,-0.2640930111533466,-0.2857321162928256,-0.2397486128712964,-0.2067568926050225,-0.1680025959749123,-0.1306403837642575,-0.1085146750663365,2,0,do_max,tmmx,01473500
observed,0,0.1570760938773785,7,0.0524147506176127,0.0609573660340488,0.0868807998085912,0.1049339747883128,0.108761997947666,0.1114447271087509,0.1035816854721639,0.1030795476016689,0.1570760938773785,0.0922465878768489,0.0269473104675706,0.0426653593894416,0.0524147506176127,0.0445830268505927,0.0332520743877679,0.0338113565161769,0.0309821103362002,0.0269315764568114,0.0203764145291515,-0.1740366201832897,-0.2919699317115098,-0.3188002548157448,-0.2688761803335187,-0.2061930098259494,-0.1743862181149804,-0.146848735358864,-0.1236960228831982,-0.1061165788995829,2,0,do_min,tmmx,01473675
observed,0,0.1113473629403313,2,0.060669738567205,0.0597407997613535,0.08971922749219,0.1113473629403313,0.1060959752766672,0.108498740626144,0.0933677365536271,0.0988111586165246,0.0873074839091635,0.0966173295164232,0.0310913644587135,0.0530584288713675,0.060669738567205,0.0449028244626606,0.0385721292163438,0.035497035834017,0.0357035555012823,0.0249316877604225,0.0239631425144615,-0.1611873211564788,-0.296094526581739,-0.3261450653290224,-0.2771765499860478,-0.2164089266714588,-0.1808636189585982,-0.1466280500608776,-0.1247679227335727,-0.1072498558167462,2,0,do_mean,tmmx,01473675
observed,0,0.0928469008791339,8,0.051677050348269,0.0513453971853609,0.0803352044010201,0.0873271581561647,0.0860065961667624,0.0839690644274998,0.0739319371551234,0.0760145886473969,0.0820749546503977,0.0928469008791339,0.0247930414094559,0.0473102539683605,0.051677050348269,0.0358318233372511,0.0371994042448408,0.0285368006596468,0.0301853031776588,0.0315825040199793,0.0260346657558951,-0.1251116792044394,-0.2505699555957726,-0.273314379823841,-0.2294423695309111,-0.1848163927006524,-0.1536621230397067,-0.1240247580798619,-0.1100737425851022,-0.1051231472009988,2,0,do_max,tmmx,01473675
observed,0,0.0938789000103241,2,0.0550998048040604,0.0670346179958211,0.0811542825470472,0.0938789000103241,0.0910591970893062,0.0901589125263439,0.0920538379529984,0.083137139892131,0.0919425233554493,0.0921100035022179,0.0313385438295419,0.0450317016904349,0.0550998048040604,0.0449961311003808,0.0362799453141879,0.0341414392356966,0.0260167977605558,0.0252824409533266,0.0223917155606675,-0.2044833893914966,-0.299600308376815,-0.3241271545596358,-0.2887127719198994,-0.2582925609973239,-0.2145740295056739,-0.1879593341042195,-0.1605109033870286,-0.1323735956164363,2,0,do_min,tmmx,01473780
observed,0,0.0963278772685008,8,0.0516608417379084,0.0649997730645228,0.0712144637148757,0.0926064758964669,0.0913135108313679,0.0834195029029249,0.0888420604630926,0.0953660078565915,0.0928492990830125,0.0963278772685008,0.0296095748501186,0.0381781645461372,0.0516608417379084,0.0469559373070984,0.0362136270010869,0.0323081336618208,0.0296054192267155,0.0255701780862311,0.0235089777541379,-0.1959704488929948,-0.3005718421234102,-0.338462355976653,-0.3096332807136309,-0.2712317323873829,-0.2298860661886688,-0.2009604528298576,-0.176865414308899,-0.1474572407601023,2,0,do_mean,tmmx,01473780
observed,0,0.1027809391148885,6,0.046298579012111,0.050450875965446,0.077040408780264,0.0871705230875201,0.0984947363817131,0.0931678483836232,0.0972849447826536,0.1027809391148885,0.0985707136854044,0.102310725054746,0.0239293720593994,0.0369273477869154,0.046298579012111,0.0415663023747905,0.0369974655049646,0.0288070806036758,0.0297061462106551,0.0246497788567915,0.0211490551468243,-0.1639780790299825,-0.2602235789690897,-0.2988560541741296,-0.277035315133735,-0.2511837564302926,-0.2154731798161989,-0.193501289575814,-0.1728827462033045,-0.1422512172669625,2,0,do_max,tmmx,01473780
observed,0,0.0952280562803128,3,0.0502372224106564,0.0521150949466377,0.0736849616234967,0.0923727633435188,0.0952280562803128,0.0883650689384435,0.0851961939675012,0.0854903609789674,0.0814749902451084,0.0806315263070922,0.0213753198265978,0.0382158527295223,0.0502372224106564,0.040696458415458,0.0329255622204945,0.0237646336548321,0.021791587997927,0.0213369909953222,0.0176832311004728,-0.1421902394084522,-0.2528136685032295,-0.3147703059665751,-0.2959448016263169,-0.2367116756893385,-0.171187293507782,-0.1335728657726893,-0.113356255153912,-0.0786942000324851,2,0,do_min,tmmx,01474500
observed,0,0.0969695141402911,5,0.0343574175455249,0.060506787947543,0.0611959800019841,0.0823844419774703,0.0859629206619399,0.0950345152409934,0.0969695141402911,0.0902926202418784,0.0894651519950381,0.0871537774125869,0.0165085070368161,0.0265316780813613,0.0343574175455249,0.0342734579375039,0.0293758427447611,0.0227531241525549,0.0219536694758921,0.0212601294590628,0.0191294993565587,-0.08934807112265,-0.1939241296819517,-0.2554470782528763,-0.2547757256773715,-0.2121520851622402,-0.1585486145575283,-0.1093404259782543,-0.0844375129513297,-0.0620124792139703,2,0,do_mean,tmmx,01474500
observed,0,0.0893603211196648,5,0.0303322291383634,0.06222642231226,0.067551816184219,0.0881193578097944,0.0893244132974284,0.0827416166287523,0.0893603211196648,0.0845635589622929,0.0851242212026977,0.0893389857982693,0.0221950549709015,0.0285246702618657,0.0288298667465753,0.0303322291383634,0.0266558162876423,0.0225200993084569,0.0209415987241445,0.0192824248241441,0.021105156414345,-0.0149456833025143,-0.1038370214648575,-0.159145734958431,-0.1717476069981723,-0.1439145060519876,-0.1150209464152307,-0.0614321967139337,-0.0393621418533919,-0.0308965551598501,3,0,do_max,tmmx,01474500
observed,0,0.1080166512302475,5,0.1113296416615991,0.0785860119177497,0.0975373725826213,0.1005377436933007,0.1014202329282465,0.0957647647023987,0.1080166512302475,0.1013084102159887,0.0984758595233362,0.0995114937702237,0.0914942216691427,0.1113296416615991,0.0734017191581902,0.0481779614131414,0.0388391219355898,0.03780256292665,0.0322971241737906,0.0277422116285352,0.0294117213778402,-0.4500571405806826,-0.5285740994163471,-0.3681781897152728,-0.2237424498517143,-0.168729026497183,-0.1764932711343997,-0.146936175801652,-0.0958236036339418,-0.068806368497618,1,0,do_min,tmmx,01475530
observed,0,0.1429767500869259,7,0.1074427980807559,0.0840242442290999,0.1238219818171882,0.1350731329081621,0.1351464968560938,0.123808964682072,0.1335342066095209,0.1246785702118407,0.1429767500869259,0.137025696800436,0.0676450604926677,0.1074427980807559,0.0710960125378539,0.0532076454259696,0.0493465002118162,0.0511013224592306,0.0314847713221681,0.0339619067747303,0.0314889992635945,-0.4143339890565644,-0.5401819335759246,-0.4104387525831992,-0.2744818494960051,-0.2329845817545456,-0.2286506460115676,-0.1988682851075132,-0.1603633227771191,-0.1254783179144434,1,0,do_mean,tmmx,01475530
observed,0,0.1478127231344583,7,0.0519163896453231,0.1070185104573945,0.1208962817061365,0.1333682242627513,0.1454409233940282,0.143431247865141,0.1440504943640216,0.131913923018607,0.1478127231344583,0.1345030540434991,0.0383611533379014,0.0519163896453231,0.0488307785247242,0.0402380763348979,0.0403381630500552,0.0457931244837514,0.0368200667534476,0.0368828258266918,0.0333009249431597,-0.1796222479709326,-0.316463210114119,-0.2937478747473725,-0.2217086726525755,-0.220917532862694,-0.2303615419822531,-0.2193424831805481,-0.2095521958629374,-0.1875159010830683,1,0,do_max,tmmx,01475530
observed,0,0.1578940832733753,6,0.0680240958860199,0.1027622037213575,0.1282762988666815,0.1432770888578469,0.13962609959399,0.143595367844744,0.1388171209274002,0.1578940832733753,0.1561116323751405,0.1429350577644099,0.0431592492949006,0.0680240958860199,0.059984132164792,0.0455354423069525,0.040157961682969,0.0335723853423219,0.0378290793951125,0.035351475177759,0.0268348363019101,-0.2573569544286375,-0.4105679964807139,-0.3311483578071726,-0.2116151034205381,-0.1655337364142598,-0.1594251100275913,-0.1080388190141514,-0.0838410257169924,-0.0552585540504434,1,0,do_min,tmmx,01475548
observed,0,0.1817998938219909,4,0.0659542323826006,0.1140773054736831,0.1064309131438923,0.1360874625713269,0.1361714261303699,0.1817998938219909,0.1559467410861768,0.162032920382377,0.1484900580874185,0.1444656293883246,0.0419106662879103,0.0659542323826006,0.0596957523830397,0.0391292856305675,0.0392628939051056,0.0363272742498097,0.0390267066811632,0.0377676028524031,0.0267647249636518,-0.2386808880320494,-0.396445342846601,-0.3314513179704539,-0.2395104561448627,-0.2124034486054871,-0.2057213596542439,-0.1752112430777818,-0.1418031973962376,-0.1065961491258908,1,0,do_mean,tmmx,01475548
observed,0,0.1564294118560597,2,0.0534700219582249,0.1058883799028791,0.1346350352651786,0.1564294118560597,0.1430464471566278,0.1366945133713265,0.1290939655690917,0.1454050137443867,0.1532306092608109,0.1394164228866193,0.0295630210974961,0.0534700219582249,0.0473642407769559,0.041375268185421,0.0395457273211444,0.035330073343307,0.0430759314013952,0.0341585944316346,0.0310428869292205,-0.1157235623868539,-0.2618322711466503,-0.2491912246146287,-0.1992532040282515,-0.2094448551344258,-0.2064363259665303,-0.1916275014124101,-0.1620629352487032,-0.1311319978752234,1,0,do_max,tmmx,01475548
observed,0,0.0391647897767506,1,0.0833167407001831,0.0196860998830293,0.0391647897767506,0.0220557305090118,0.0158486920133997,0.0161825431168555,0.0172605616629446,0.019737351576775,0.0193437827120355,0.0181581152060535,0.0611988661267274,0.0833167407001831,0.0494585770103934,0.0261467261987104,0.0171255649682879,0.0123811679258581,0.0097604319466568,0.0082847429280973,0.0068878106982641,-0.37116282676044,-0.4360646555894427,-0.3432572759515688,-0.2465532013520164,-0.1854970966895521,-0.1457822381683413,-0.114896701655661,-0.0996215384649105,-0.0902593596826233,1,0,do_min,tmmx,01480617
observed,0,0.0339494994252999,1,0.0669606868070636,0.0232340097827144,0.0339494994252999,0.0163116818674581,0.0077303236509158,0.0038446317604091,0.005367654837485,0.0117875863255436,0.0124211911655147,0.009837802988585,0.0374937902147651,0.0669606868070636,0.0423930635557822,0.0234697407926342,0.0148307950994666,0.011905349507319,0.008428959983939,0.0071972549953666,0.0058298436705686,-0.3290775139584994,-0.4317519315190561,-0.3486707075548392,-0.2553429265832405,-0.1983603950398264,-0.162070415287881,-0.1346717053404504,-0.1210512102267757,-0.1041407570436801,1,0,do_mean,tmmx,01480617
observed,0,0.0274889934560397,1,0.0182178277761477,0.0179395588590089,0.0274889934560397,0.0243166951234839,0.0201995090498452,0.0157108180209883,0.0162506445565171,0.0162444300753004,0.0152611896662748,0.0181291561654961,0.0073854518757685,0.0182178277761477,0.0161819239170968,0.0115343816037162,0.0086457089753416,0.0076869304967961,0.0072956982555805,0.0072342635042264,0.0056003601543856,-0.0715644094481266,-0.1721138112004482,-0.156738712000435,-0.1257549458661947,-0.1056671352373982,-0.0929765443476953,-0.0871025504360033,-0.0837903310293064,-0.0676663746988042,1,0,do_max,tmmx,01480617
observed,0,0.0400864192167905,1,0.0732625386270233,0.0209043392929216,0.0400864192167905,0.021850621475939,0.0157090604815606,0.0162439090314462,0.0164504374612973,0.0333175391920588,0.0191076559393815,0.0200799560196169,0.0493871984934933,0.0732625386270233,0.043436084543084,0.0220585848237887,0.0144119001061069,0.010589789140308,0.0075775818983705,0.0064794498385657,0.00590372760529,-0.3433295465378786,-0.4232395791896838,-0.3315010594483115,-0.2325933493215085,-0.1689315092425199,-0.1272608303486886,-0.099198362094815,-0.0822286408387308,-0.0681649917654148,1,0,do_min,tmmx,01480870
observed,0,0.0465875410919455,1,0.0655267018254969,0.017961849759291,0.0465875410919455,0.0328280145275901,0.0209209783462387,0.0182405697588058,0.0183562091750753,0.0164525573496044,0.0148230314754504,0.0162124725476545,0.0332219968019255,0.0655267018254969,0.0416162300234656,0.0236537987059885,0.0146328443499538,0.0114525466215128,0.0088879476222947,0.0073823999845001,0.0063842446422545,-0.2933459096797819,-0.4073484854910424,-0.3276375852988955,-0.2315945726909599,-0.1731204116933994,-0.1351009388273188,-0.1125661011791741,-0.0975211363888363,-0.0798451858937794,1,0,do_mean,tmmx,01480870
observed,0,0.0239969583978611,1,0.0101610691310642,0.022452370274895,0.0239969583978611,0.0194533905305144,0.0170549487542255,0.0146699933732532,0.0158527625054586,0.0128497773650763,0.0123764312587433,0.0138561036177867,0.0043485512213116,0.0101610691310642,0.0089824513028626991,0.0056841329394627,0.0044449727317255,0.0044282152061602,0.0039392225225885,0.0036307696999346,0.0041334833063276,-0.0477453843566319,-0.1482008781552771,-0.1324759888144894,-0.0979565615245736,-0.0744125956465848,-0.0625660855278302,-0.0601163334014936,-0.0570153173716683,-0.0462792394777222,1,0,do_max,tmmx,01480870
observed,0,0.0994037130564584,1,0.1102460014845324,0.0299642699458767,0.0994037130564584,0.0710136564177249,0.0368073363713048,0.021235873031122,0.0153332804931266,0.0091122032008083,0.0105569348429066,0.0096796708204902,0.0418546413819073,0.1102460014845324,0.0936675418136003,0.0497959201600774,0.0254039513307929,0.0151213026979454,0.0091435759521255,0.0074562184451412,0.0068863503569204,-0.3612821309726562,-0.5653220314060134,-0.5246345062077918,-0.3859878884683543,-0.2688072880631515,-0.1974243304245968,-0.1452593450818504,-0.1137187503682455,-0.0918543837792439,1,0,do_min,tmmx,01481000
observed,0,0.0938312901475761,1,0.0794924156175685,0.010569990064282,0.0938312901475761,0.0728536967974416,0.047234434796037,0.036161018989897,0.0310351646665286,0.0307394128464732,0.0299724248220975,0.0284225326938688,0.0266171356606244,0.0794924156175685,0.0672830945489018,0.0373948200477866,0.0213644008512961,0.014371933089423,0.009307968816215,0.0072974691164839,0.005916289987848,-0.2874639821468993,-0.4890049179528513,-0.4542706987997112,-0.3375684067853891,-0.2398653603017622,-0.1789268448747935,-0.1380043879967304,-0.1110795327546089,-0.0902123677497557,1,0,do_mean,tmmx,01481000
