date,rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val,10,5,100,1_metab_multitask
3,2.520843,0.034096,5.434503,2.875128,1.17984,-0.344811,-5.273204,2.710194,-18.204538,-306.141044,-0.093215,-0.078012,GPP,val,10,5,100,1_metab_multitask
4,5.689649,-0.406958,13.551305,3.462138,1.182794,-2.937909,-12.86337,3.416295,-8.903642,-280.237353,-0.097148,-0.497386,GPP,val,10,5,100,1_metab_multitask
5,3.438262,0.018397,8.201603,3.550302,1.23405,-0.399903,-7.310996,3.509128,-3.936461,-778.838553,-0.092027,-0.184813,GPP,val,10,5,100,1_metab_multitask
6,3.154357,-0.023796,7.860215,3.701241,1.02924,0.473178,-5.611475,3.69738,-1.050724,-443.866444,-0.23843,-0.397778,GPP,val,10,5,100,1_metab_multitask
7,2.547755,-0.019953,5.483245,3.635898,0.98093,0.271291,-5.239455,3.625878,-10.82913,-207.290539,-0.160647,-0.47712,GPP,val,10,5,100,1_metab_multitask
8,1.936102,-0.189436,2.736852,3.648874,0.978049,0.765292,-2.573908,3.637438,-7.699159,-161.206513,-0.258916,-0.409441,GPP,val,10,5,100,1_metab_multitask
9,1.994033,-0.696549,1.959886,3.476408,0.968355,1.309967,-1.600532,3.429089,-2.008803,-490.197763,-0.602513,-0.252323,GPP,val,10,5,100,1_metab_multitask
10,1.775138,-2.065624,0.75586,2.962041,0.976231,1.475403,-0.183532,2.913865,-0.023945,-281.104973,-1.186367,-0.194066,GPP,val,10,5,100,1_metab_multitask
11,1.539169,-1.274725,0.823533,2.729493,1.078773,1.167871,-0.766764,2.716923,-3.774379,-280.979371,-0.693401,-0.288462,GPP,val,10,5,100,1_metab_multitask
12,1.550154,-1.333179,0.946778,2.61268,0.964838,1.15145,-0.804806,2.604797,-5.07589,-1757.126653,-1.00684,-0.445999,GPP,val,10,5,100,1_metab_multitask
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,5,100,1_metab_multitask
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val,10,5,100,1_metab_multitask
3,2.188698,-0.067374,2.991091,4.614046,NA,-0.182823,-2.894475,4.251054,-300.883408,-7.798708,NA,-0.096995,ER,val,10,5,100,1_metab_multitask
4,4.045103,-0.12066,2.96746,10.648653,NA,1.573725,-2.835987,9.656175,-36.861362,-4.759273,NA,-0.175601,ER,val,10,5,100,1_metab_multitask
5,3.635826,-0.068468,3.013082,8.987349,NA,1.332459,-2.895251,8.779818,-46.051706,-20.695341,NA,-0.109136,ER,val,10,5,100,1_metab_multitask
6,3.781146,-0.063955,3.54928,9.98356,NA,0.799621,-3.519911,8.406871,-65.292754,-2.484294,NA,-0.544217,ER,val,10,5,100,1_metab_multitask
7,3.252743,-0.222091,2.625092,7.977521,NA,1.299139,-2.489208,7.802575,-8.349216,-21.694028,NA,-0.652755,ER,val,10,5,100,1_metab_multitask
8,2.784715,-0.074935,3.274111,6.2107,NA,0.614101,-3.199645,5.994532,-21.616622,-13.916746,NA,-0.57182,ER,val,10,5,100,1_metab_multitask
9,2.760903,0.009969,3.421445,6.434573,NA,0.18168,-3.38937,6.28725,-85.280512,-21.756204,NA,-0.26218,ER,val,10,5,100,1_metab_multitask
10,1.858807,-0.026345,2.696789,3.6571380000000002,NA,-0.097371,-2.612313,3.42729,-53.92568,-9.934143,NA,-0.107161,ER,val,10,5,100,1_metab_multitask
11,1.54586,-0.02261,2.226124,3.512523,NA,-0.083617,-2.190455,3.159006,-45.221711,-3.625843,NA,-0.239325,ER,val,10,5,100,1_metab_multitask
12,2.55816,-0.091695,2.951118,5.843291,NA,0.051016,-2.949441,5.220427,-1315.336492,-4.279475,NA,-0.714313,ER,val,10,5,100,1_metab_multitask
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val,10,5,100,1_metab_multitask
2,6.453532,-0.02085,9.169089,7.113353,1.202406,1.845899,-9.168363,7.094656,-3564.854699,-178.19818,-0.563923,-0.103292,K600,val,10,5,100,1_metab_multitask
3,5.223092,-0.359894,6.732275,7.051741,1.231545,2.873538,-6.518042,7.010315,-12.456026,-1364.713043,-0.895695,-0.246598,K600,val,10,5,100,1_metab_multitask
4,5.460999,-0.65874,5.658967,7.415953,1.300369,3.357044,-5.526673,7.405783,-19.365021,-1278.826335,-1.132253,-0.554441,K600,val,10,5,100,1_metab_multitask
5,4.635563,-0.36273300000000003,6.70037,6.020334,1.008664,2.554685,-6.401676,5.998985,-9.924436,-516.973896,-0.931248,-0.261458,K600,val,10,5,100,1_metab_multitask
6,4.029765,-0.787867,4.281239,5.642734,0.983358,2.816645,-3.965074,5.631026,-6.014634,-342.763047,-1.20209,-0.230053,K600,val,10,5,100,1_metab_multitask
7,3.340035,-0.806309,3.447675,4.836366,0.74226,2.422966,-2.846991,4.823541,-2.20788,-243.03638,-1.194316,-0.093985,K600,val,10,5,100,1_metab_multitask
8,3.123442,-1.834645,1.364199,4.891606,0.701633,2.599218,-1.093673,4.873981,-1.918622,-152.233869,-1.587961,-0.150354,K600,val,10,5,100,1_metab_multitask
9,2.907128,-0.99316,1.779285,4.869206,0.649858,2.097027,-1.658744,4.835948,-7.156673,-57.151673,-0.883142,-0.232479,K600,val,10,5,100,1_metab_multitask
10,3.511318,-0.461465,4.055516,5.613859,0.698793,1.977349,-3.499895,5.580479,-3.583185,-157.422014,-0.65978,-0.26026,K600,val,10,5,100,1_metab_multitask
11,3.358916,-0.544311,2.982335,5.14459,0.636223,2.162574,-2.728284,5.136726,-5.820764,-425.451854,-0.762465,-0.10704,K600,val,10,5,100,1_metab_multitask
12,5.039035,-0.078122,7.977728,6.234094,1.005972,2.09423,-7.781454,6.234048,-22.787566,-153742.181309,-0.570185,-0.017556,K600,val,10,5,100,1_metab_multitask
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,depth,val,10,5,100,1_metab_multitask
2,0.888617,-1.744481,1.510572,0.098152,0.742602,-0.764035,-1.51038,-0.09339,-2502.260637,-37.954134,-2.32394,0.033927,depth,val,10,5,100,1_metab_multitask
3,1.25468,-0.935139,2.673539,0.07283,0.90306,-0.92429,-2.59266,0.053717,-17.065507,-5.871742,-1.462078,-0.158362,depth,val,10,5,100,1_metab_multitask
4,1.307795,-1.151554,2.922909,0.09089,1.096522,-0.918161,-2.708611,0.071305,-5.208838,-9.284383,-2.607892,-0.610105,depth,val,10,5,100,1_metab_multitask
5,1.406781,-1.094515,3.294716,0.098351,1.132799,-0.963597,-3.044324,0.072059,-5.776313,-4.826956,-2.65888,-0.694598,depth,val,10,5,100,1_metab_multitask
6,1.213491,-1.112531,2.666742,0.145707,1.098842,-0.85742,-2.576889,0.14455,-13.686134,-57.155603,-1.739255,-0.719064,depth,val,10,5,100,1_metab_multitask
7,1.005506,-1.078082,2.253681,0.182728,1.038466,-0.683991,-2.181985,0.181399,-14.476937,-72.127505,-1.720396,-0.777748,depth,val,10,5,100,1_metab_multitask
8,0.671355,-0.91661,1.416481,0.206424,0.797611,-0.428453,-1.31035,0.205674,-6.006536,-120.969041,-1.052614,-0.730344,depth,val,10,5,100,1_metab_multitask
9,0.612806,-0.547899,1.449532,0.258451,0.714858,-0.323876,-1.345421,0.255842,-6.01328,-329.249524,-0.570743,-0.481121,depth,val,10,5,100,1_metab_multitask
10,0.789163,-0.225559,2.095422,0.28499,0.724336,-0.250763,-1.896619,0.281202,-3.925211,-528.954633,-0.294005,-0.477023,depth,val,10,5,100,1_metab_multitask
11,0.561914,0.001511,1.35313,0.299572,0.584723,-0.120389,-1.245165,0.297662,-4.984536,-668.590593,0.067147,-0.152633,depth,val,10,5,100,1_metab_multitask
12,0.699144,-0.491041,1.47393,0.160701,0.565601,-0.472553,-1.455764,0.160161,-47.130202,-60.407493,-0.14002,0.023861,depth,val,10,5,100,1_metab_multitask
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,temp.water,val,10,5,100,1_metab_multitask
2,5.403941,-42.027317,4.416921,6.022633,0.643336,5.360706,4.409869,6.018572,-893.820013,-6021.858721,-20.960562,-0.064736,temp.water,val,10,5,100,1_metab_multitask
3,4.09161,-0.567563,2.938249,5.282592,0.497318,3.489943,1.930076,4.754793,-1.990838,-19.316235,-0.113905,0.496826,temp.water,val,10,5,100,1_metab_multitask
4,2.183787,0.382364,1.208326,3.382571,0.169935,1.413772,0.529983,3.304974,-0.760552,-21.260342,0.39914,0.7892,temp.water,val,10,5,100,1_metab_multitask
5,2.613194,0.494679,5.823696,2.242872,0.136777,-0.383953,-5.618561,0.60060500000000006,-15.9114,-25.892061000000002,0.561516,0.562757,temp.water,val,10,5,100,1_metab_multitask
6,4.62725,-2.635551,8.281601,0.65328,0.21228,-3.876674,-8.269495,0.099344,-515.630577,-0.16573,-2.977645,-0.511036,temp.water,val,10,5,100,1_metab_multitask
7,7.228677,-9.639827,11.022303,2.837041,0.319987,-6.796129,-10.991668,-2.712634,-245.21444,-10.544151,-12.560815,-0.884885,temp.water,val,10,5,100,1_metab_multitask
8,6.716708,-11.278134,10.484444,3.394001,0.299295,-6.388583,-10.435779,-3.361659,-128.483878,-63.851528,-15.150727,-0.745343,temp.water,val,10,5,100,1_metab_multitask
9,4.190135,-1.43458,8.041428,1.492966,0.194085,-3.468575,-8.026227,-1.121548,-282.546632,-0.721784,-1.50228,0.17063999999999999,temp.water,val,10,5,100,1_metab_multitask
10,1.604985,0.58778,2.119014,1.12465,0.109416,-0.360133,-1.239437,0.97885,-1.581647,-3.126443,0.580149,0.806722,temp.water,val,10,5,100,1_metab_multitask
11,3.539771,-0.762635,1.789922,6.621496,0.422635,2.743329,0.065511,6.580451,-3.011717,-70.179608,-0.709802,0.19756,temp.water,val,10,5,100,1_metab_multitask
12,4.377385,-4.398913,1.470627,7.08912,0.54683,4.000078,1.406574,7.08601,-463.584559,-273.184829,-2.645181,-0.152208,temp.water,val,10,5,100,1_metab_multitask
1,1.755278,-2.125912,2.988537,0.27124,0.132736,-1.465078,-2.98641,-0.001066,-668.851727,-0.473861,-2.268763,-0.141115,do_min,val_times,10,5,100,1_metab_multitask
2,1.20307,-0.059626,2.325898,1.387411,0.09852,-0.692111,-2.298177,0.820558,-39.640896,-5.079517,-0.021123,0.344791,do_min,val_times,10,5,100,1_metab_multitask
3,2.808343,-5.189144,2.250088,5.165134,0.77,-0.968718,-1.977471,-2.083748,-15.222091,-56.142932,-59.736548,-0.699677,do_min,val_times,10,5,100,1_metab_multitask
4,2.47769,-3.241671,0.523984,4.660195,0.98618,-0.375968,-0.10615,-2.009281,-0.967208,-95.44594,-56.828797,-0.527905,do_min,val_times,10,5,100,1_metab_multitask
5,2.309028,-3.68609,1.039252,3.073932,0.846777,-0.486232,-0.365782,0.164011,-17.02715,-20.224114,-37.180455,-0.459657,do_min,val_times,10,5,100,1_metab_multitask
6,2.091556,-4.123672,0.810544,2.840474,0.813996,-0.113767,-0.749552,0.564278,-14.070543,-22.744529,-36.56961,-0.488153,do_min,val_times,10,5,100,1_metab_multitask
7,2.025138,-4.274627,0.4997,2.554187,0.778895,0.196188,-0.373993,1.269548,-5.049132,-9.213254,-27.913685,-0.532099,do_min,val_times,10,5,100,1_metab_multitask
8,1.958162,-4.812438,0.598184,2.803192,0.746279,0.051948,-0.509488,0.588755,-9.591916,-21.267241,-35.346619,-0.658444,do_min,val_times,10,5,100,1_metab_multitask
9,1.921437,-2.5032740000000002,1.071642,3.254882,0.814517,-0.243249,-1.007661,-0.275476,-21.842716,-13.989525,-28.717965,-0.194966,do_min,val_times,10,5,100,1_metab_multitask
10,2.798132,-7.37174,1.473975,3.424068,0.785241,-0.293195,0.177733,-0.719628,-28.970958,-43.536405,-49.38602,-1.182157,do_min,val_times,10,5,100,1_metab_multitask
11,3.251203,-7.868864,2.456234,4.215958,0.787852,-0.72114,-1.317931,-0.567999,-88.499758,-79.623204,-54.938564,-1.12443,do_min,val_times,10,5,100,1_metab_multitask
12,3.179652,-6.067419,2.311631,5.00691,0.828204,-1.443798,-2.235221,-2.133043,-17.356455,-180.135446,-70.710878,-0.642586,do_min,val_times,10,5,100,1_metab_multitask
1,1.488599,-1.325866,2.555404,0.531849,0.108247,-1.128663,-2.555029,0.500109,-2643.687231,-11.588952,-1.340207,-0.266886,do_mean,val_times,10,5,100,1_metab_multitask
2,0.997236,-0.102286,2.029763,1.244272,0.077597,-0.474477,-2.008369,0.372957,-47.469858,-8.68869,-0.106586,0.318513,do_mean,val_times,10,5,100,1_metab_multitask
3,3.244813,-9.843198,2.964218,5.008581,0.817797,-1.246237,-2.434342,-1.938599,-27.689704,-263.344811,-108.022402,-1.272735,do_mean,val_times,10,5,100,1_metab_multitask
4,2.962812,-4.134829,3.568057,5.111075,0.949221,-0.92766,-2.087004,-2.263809,-37.898786,-135.772813,-59.791626,-0.510402,do_mean,val_times,10,5,100,1_metab_multitask
5,2.539932,-6.250653,1.180552,3.665755,0.842112,-0.521282,-0.478233,-0.524585,-11.262035,-49.208242,-62.11638,-0.949368,do_mean,val_times,10,5,100,1_metab_multitask
6,2.301981,-8.742237,0.674,2.892977,0.790783,-0.230127,-0.552148,0.518487,-8.432311,-36.818808,-73.928469,-1.286423,do_mean,val_times,10,5,100,1_metab_multitask
7,2.268426,-10.450835,1.177279,3.011987,0.767197,0.157944,-0.109202,0.728561,-102.987342,-48.544875,-70.386299,-1.544346,do_mean,val_times,10,5,100,1_metab_multitask
8,2.196012,-13.109876,2.084847,3.41786,0.740916,0.055639,-0.615836,-0.226632,-190.287938,-53.921164,-94.418554,-1.937286,do_mean,val_times,10,5,100,1_metab_multitask
9,2.12367,-6.489626,0.7557,3.853636,0.781899,-0.320253,-0.660632,-1.280972,-18.822758,-23.025694,-60.644271,-1.059432,do_mean,val_times,10,5,100,1_metab_multitask
10,3.027426,-9.90545,4.009678,3.47874,0.828169,-0.252542,-0.752871,-0.653094,-382.589885,-75.313186,-73.901853,-1.545019,do_mean,val_times,10,5,100,1_metab_multitask
11,3.406819,-10.316984,2.435696,4.582987,0.801385,-0.675287,-1.133717,-0.893216,-102.883995,-139.570384,-76.250214,-1.522997,do_mean,val_times,10,5,100,1_metab_multitask
12,3.257551,-6.744832,2.0725189999999998,4.6699,0.803624,-1.223827,-2.011371,-1.477676,-18.123321,-175.538646,-74.45378,-0.831184,do_mean,val_times,10,5,100,1_metab_multitask
1,1.117314,-0.260527,1.973199,1.117641,0.078241,-0.539258,-1.965247,1.097822,-167.875252,-60.231445,-0.23065,-0.183679,do_max,val_times,10,5,100,1_metab_multitask
2,1.022873,-0.246133,1.957779,1.255264,0.07614,-0.22126,-1.830344,0.978462,-40.629808,-19.805725,-0.275216,0.102788,do_max,val_times,10,5,100,1_metab_multitask
3,3.94465,-8.108452,5.815031,2.527873,0.900511,-1.686106,-4.581892,0.268145,-74.029468,-45.530861,-89.8474,-0.822057,do_max,val_times,10,5,100,1_metab_multitask
4,3.913817,-2.530281,7.607843,3.928483,0.880408,-1.556978,-6.07297,-0.28297,-44.792359,-65.709744,-27.993608,-0.024426,do_max,val_times,10,5,100,1_metab_multitask
5,2.905378,-4.582714,2.285627,3.195925,0.766984,-0.315733,-1.657573,0.851042,-2.525217,-55.044913,-41.787906,-0.567709,do_max,val_times,10,5,100,1_metab_multitask
6,2.665848,-5.855646,2.692235,3.318971,0.689526,-0.17356,-1.776023,1.018495,-34.810941,-53.973912,-40.150553,-0.771191,do_max,val_times,10,5,100,1_metab_multitask
7,2.695528,-6.586829,4.438992,3.269048,0.678467,0.225957,-2.372512,1.481749,-188.528191,-110.102824,-35.779327,-0.865386,do_max,val_times,10,5,100,1_metab_multitask
8,2.646011,-10.120425,4.840344,3.309213,0.66718,0.122445,-2.52224,0.842472,-300.601971,-57.480781,-55.096558,-1.383711,do_max,val_times,10,5,100,1_metab_multitask
9,2.573252,-7.338938,4.155463,3.399963,0.682259,-0.337671,-2.237089,0.001336,-397.888781,-21.031431,-48.366089,-1.051509,do_max,val_times,10,5,100,1_metab_multitask
10,3.360304,-7.432841,6.402117,3.109973,0.883884,-0.235866,-3.316685,0.384723,-166.737362,-59.06189,-64.851397,-1.04162,do_max,val_times,10,5,100,1_metab_multitask
11,3.547278,-7.354862,1.808724,4.518842,0.997198,-0.835436,-1.666961,-0.333756,-13.447136,-112.080025,-96.621516,-1.041627,do_max,val_times,10,5,100,1_metab_multitask
12,3.401276,-5.374453,2.54491,4.34877,0.831357,-1.079795,-2.454624,-0.762612,-56.660463,-204.348806,-64.813184,-0.622038,do_max,val_times,10,5,100,1_metab_multitask
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,5,100,1_metab_multitask
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,GPP,val_times,10,5,100,1_metab_multitask
3,2.837999,-0.121108,6.079334,2.652699,0.976679,-1.00056,-5.996803,2.622462,-38.755417,-59.836965,0.007789,-0.267219,GPP,val_times,10,5,100,1_metab_multitask
4,6.673056,-0.930983,15.935044,1.914853,0.95233,-4.683371,-15.558621,1.526519,-19.248567,-4.682119,-1.105575,-0.368126,GPP,val_times,10,5,100,1_metab_multitask
5,2.266144,0.06506,3.982015,3.276782,0.996672,-0.334413,-3.929718,3.241542,-41.044751,-239.079375,-0.009289,-0.043199,GPP,val_times,10,5,100,1_metab_multitask
6,1.638289,-0.031258,2.740895,3.13269,0.682655,0.147587,-2.61437,3.059895,-10.646773,-20.451267,-0.07952,-0.493618,GPP,val_times,10,5,100,1_metab_multitask
7,1.611147,-0.228348,1.897312,3.276845,0.674538,0.654325,-1.823066,3.262388,-11.015411,-129.993947,-0.269462,-0.508948,GPP,val_times,10,5,100,1_metab_multitask
8,1.618272,-0.821394,0.92502,3.476077,0.804203,1.05661,-0.897212,3.461178,-18.658914,-114.291743,-0.438493,-0.598027,GPP,val_times,10,5,100,1_metab_multitask
9,1.637958,-1.179516,0.81224,3.03335,0.846346,1.267832,-0.457509,2.948873,-0.249857,-105.556668,-0.517122,-0.051768,GPP,val_times,10,5,100,1_metab_multitask
10,1.640952,-1.844347,0.828942,2.542735,0.83689499999999994,1.359942,-0.296517,2.505231,0.017768,-138.242107,-1.308449,-0.109221,GPP,val_times,10,5,100,1_metab_multitask
11,1.298709,-1.130571,0.749736,2.500829,0.734162,0.947881,-0.724367,2.472893,-12.951636,-78.855773,-0.729272,-0.234143,GPP,val_times,10,5,100,1_metab_multitask
12,1.791707,-7.120908,0.702647,2.61268,1.145847,1.686789,0.697874,2.604797,-302.331549,-1757.126653,-2.467899,-0.599374,GPP,val_times,10,5,100,1_metab_multitask
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,5,100,1_metab_multitask
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,5,100,1_metab_multitask
3,1.808842,-0.325514,3.378864,2.895792,NA,-0.808302,-3.313158,2.817256,-492.383606,-35.894503,NA,-0.245595,ER,val_times,10,5,100,1_metab_multitask
4,3.051405,-0.180314,2.358392,7.235548,NA,1.493147,-2.124047,7.09423,-22.292822,-24.623281,NA,-0.057523,ER,val_times,10,5,100,1_metab_multitask
5,2.31924,0.094998,2.945174,4.904368,NA,0.328459,-2.858854,4.759391,-78.578993,-25.510318,NA,0.021914,ER,val_times,10,5,100,1_metab_multitask
6,1.907558,-0.035705,3.013813,4.333686,NA,0.156412,-2.870389,3.758645,-9.259644,-3.171474,NA,-0.521104,ER,val_times,10,5,100,1_metab_multitask
7,1.980183,-0.129563,1.794994,4.997168,NA,0.459286,-1.736407,4.87478,-14.137722,-21.780029,NA,-0.761871,ER,val_times,10,5,100,1_metab_multitask
8,1.633828,-0.139326,3.022767,2.834814,NA,-0.45513,-2.913928,2.721223,-12.091415,-11.194771,NA,-0.593731,ER,val_times,10,5,100,1_metab_multitask
9,2.062452,0.027836,2.604793,4.95713,NA,-0.286213,-2.451057,4.622378,-11.993382,-7.018046,NA,-0.144695,ER,val_times,10,5,100,1_metab_multitask
10,1.58907,-0.428754,2.742003,2.178601,NA,-0.620051,-2.655817,1.910281,-57.840464,-6.745107,NA,-0.200544,ER,val_times,10,5,100,1_metab_multitask
11,1.517999,-0.033034,2.26167,3.424177,NA,-0.168383,-2.237487,2.940098,-41.452669,-2.740039,NA,-0.235462,ER,val_times,10,5,100,1_metab_multitask
12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ER,val_times,10,5,100,1_metab_multitask
1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,5,100,1_metab_multitask
2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,K600,val_times,10,5,100,1_metab_multitask
3,4.848063,0.014854,7.999056,7.400744,0.969989,0.697962,-7.950685,7.398498,-59.114955,-2170.70839,-0.212685,-0.188129,K600,val_times,10,5,100,1_metab_multitask
4,4.76771,0.009326,6.436551,7.300324,1.032438,0.669638,-6.309038,7.294526,-24.443667,-2842.922626,-0.216718,-0.209858,K600,val_times,10,5,100,1_metab_multitask
5,4.480775,0.0472,8.154203,6.188475,0.858662,0.394669,-8.052574,6.17298,-37.63691,-18937.409424,-0.14229,-0.125129,K600,val_times,10,5,100,1_metab_multitask
6,3.478007,-0.045976,5.418394,5.55309,0.737211,1.127732,-5.185926,5.546489,-11.045594,-1649.099251,-0.262533,-0.038985,K600,val_times,10,5,100,1_metab_multitask
7,2.818936,-0.026323,4.728238,4.637861,0.560561,1.05449,-4.369844,4.626914,-5.953742,-124.073201,-0.192529,0.016463,K600,val_times,10,5,100,1_metab_multitask
8,2.293795,-0.525233,1.838382,4.61328,0.49028,1.500951,-1.688768,4.548759,-5.041415,-46.287183,-0.528159,-0.010684,K600,val_times,10,5,100,1_metab_multitask
9,2.075924,-0.025584,2.1689,4.734824,0.522344,0.773345,-2.069437,4.618143,-10.835856,-16.826374,-0.101555,-0.007141,K600,val_times,10,5,100,1_metab_multitask
