rmse,nse,rmse_top10,rmse_bot10,rmse_logged,mean_bias,mean_bias_top10,mean_bias_bot10,nse_top10,nse_bot10,nse_logged,kge,variable,partition,nstates,rep_id,nepochs,model_id
2.417733,0.097745,6.080505,2.31294,0.771162,0.11535,-5.048906,2.063426,-2.024246,-69.860126,0.062154,0.096661,GPP,val_times,10,8,100,2_multitask_dense
2.161696,-0.071538,2.192277,4.853208,NA,0.134116,-1.727471,4.346438,-27.353925,-7.00982,NA,0.202052,ER,val_times,10,8,100,2_multitask_dense
2.747022,0.378625,4.7239,4.890557,0.591921,0.716956,-4.262446,4.774297,-4.831442,-199.46308,0.12749,0.356505,K600,val_times,10,8,100,2_multitask_dense
0.61563,-0.829854,1.535845,0.195459,0.94857,-0.182445,-1.471113,0.189232,-13.694162,-109.408092,-2.221478,-0.465712,depth,val_times,10,8,100,2_multitask_dense
2.392995,0.859672,6.000855,1.74433,0.151461,-0.684317,-5.48272,0.967649,-19.807097,-2.00843,0.873281,0.827479,temp.water,val_times,10,8,100,2_multitask_dense
0.715006,0.876416,1.128507,1.048839,0.08342,-0.096242,-0.87823,0.840288,-0.83069,-2.840974,0.851337,0.856941,do_min,train,10,9,100,2_multitask_dense
0.679674,0.874092,1.177771,0.766314,0.066995,-0.169053,-0.952792,0.592912,-1.320978,-2.194714,0.867586,0.862655,do_mean,train,10,9,100,2_multitask_dense
1.109396,0.695699,2.197104,1.235762,0.096908,-0.095715,-1.717358,1.097244,-3.949454,-7.111918,0.69395,0.720189,do_max,train,10,9,100,2_multitask_dense
2.559711,-0.100822,6.068807,2.344806,0.781937,-0.044321,-5.419347,1.740597,-4.95209,-69.534894,-0.076291,0.086597,GPP,train,10,9,100,2_multitask_dense
2.132135,-0.023382,3.308583,4.528178,NA,-0.085047,-3.276459,4.186779,-69.642997,-5.635281,NA,-0.371475,ER,train,10,9,100,2_multitask_dense
2.549288,0.551863,6.250748,3.007031,0.507204,-0.099806,-5.774307,2.737885,-5.597027,-7.809814,0.380168,0.474676,K600,train,10,9,100,2_multitask_dense
0.350181,0.150517,0.779787,0.183652,0.399167,-0.001133,-0.482241,0.063591,-1.143636,-33.300452,0.137595,0.506593,depth,train,10,9,100,2_multitask_dense
1.83333,0.909777,3.183668,3.50008,0.250117,0.241885,-3.004348,3.264632,-7.688746,-4.217219,0.764187,0.805242,temp.water,train,10,9,100,2_multitask_dense
1.957357,0.105596,1.458483,1.890669,0.485652,-0.327411,-0.653996,0.211966,-2.309172,-6.876712,-3.376784,0.573048,do_min,val,10,9,100,2_multitask_dense
2.169187,-0.181122,1.875892,1.911996,0.472795,-0.535666,-0.981506,-0.405771,-4.84178,-12.648221,-4.606231,0.480471,do_mean,val,10,9,100,2_multitask_dense
2.779929,-0.652554,4.281287,2.103403,0.581225,-0.616838,-2.660018,0.046157,-16.253901,-18.623695,-7.979911,0.356175,do_max,val,10,9,100,2_multitask_dense
2.814451,-0.042119,6.812491,2.713808,1.048297,0.067867,-5.729793,2.131666,-2.656844,-226.552764,-0.178823,0.118533,GPP,val,10,9,100,2_multitask_dense
3.228833,-0.14844,3.210115,8.127112,NA,0.578793,-3.165214,7.567973,-67.508082,-6.554933,NA,-0.624252,ER,val,10,9,100,2_multitask_dense
2.827143,0.249597,3.174506,4.847771,0.726673,1.660526,-2.375433,4.739997,-1.052633,-187.433419,-0.208879,0.375826,K600,val,10,9,100,2_multitask_dense
0.716898,0.182302,1.91133,0.237702,0.486533,-0.230031,-1.688884,0.138967,-3.9013,-91.815276,0.444793,0.237977,depth,val,10,9,100,2_multitask_dense
3.806532,0.692378,8.381062,2.228997,0.237503,-2.020577,-8.25895,1.916489,-57.24119,-2.295249,0.761582,0.659683,temp.water,val,10,9,100,2_multitask_dense
2.027898,-0.008565,1.517949,2.060961,0.517135,-0.467636,-0.693342,-0.120504,-2.643581,-7.18985,-4.277912,0.530085,do_min,val_times,10,9,100,2_multitask_dense
2.260159,-0.360338,1.860603,2.199418,0.503845,-0.63555,-0.960348,-0.63193,-5.699124,-14.317468999999999,-5.803833,0.4213,do_mean,val_times,10,9,100,2_multitask_dense
2.901181,-0.916803,4.3941,2.392345,0.620333,-0.722994,-2.684731,-0.063632,-21.936968,-19.352787,-9.965577,0.284635,do_max,val_times,10,9,100,2_multitask_dense
2.661368,-0.093257,6.588577,2.436004,0.829805,0.083155,-5.494574,1.880139,-2.550758,-77.601146,-0.085908,0.092273,GPP,val_times,10,9,100,2_multitask_dense
2.215793,-0.125841,3.302513,4.747115,NA,-0.308347,-3.264117,4.409498,-63.344532,-6.663452,NA,-0.533544,ER,val_times,10,9,100,2_multitask_dense
2.501648,0.484674,4.112601,4.57755,0.562056,0.738852,-3.66272,4.478281,-3.419853,-174.624059,0.213313,0.486727,K600,val_times,10,9,100,2_multitask_dense
0.355271,0.390608,0.653329,0.21852,0.413766,0.077335,-0.519408,0.120631,-1.658973,-136.997389,0.387047,0.593457,depth,val_times,10,9,100,2_multitask_dense
3.046293,0.772593,7.409504,2.203732,0.18754,-1.218358,-7.098782,1.941344,-30.722224,-3.801759,0.805718,0.723297,temp.water,val_times,10,9,100,2_multitask_dense
